  0.0001          -0.0003          0.9994         -0.0845         -0.0621          0.0130          0.5828          0.0575          0.8106          0.0028
  0.0006           0.0023          1.0002         -0.0540         -0.0012          0.1044          0.5872          0.0580          0.8074          0.0028
 -0.0007          -0.0001          0.9999         -0.0845         -0.0621         -0.0480          0.5858          0.0587          0.8083          0.0028
 -0.0002           0.0016          0.9992         -0.1454          0.0293          0.1044          0.5785          0.0571          0.8137          0.0028
 -0.0009           0.0009          0.9984          0.0375          0.0598         -0.1090          0.5913          0.0674          0.8037          0.0028
  0.0015          -0.0018          1.0011         -0.1149         -0.0012          0.0739          0.5916          0.0584          0.8041          0.0028
 -0.0016           0.0023          1.0016          0.0680          0.0598         -0.1090          0.5872          0.0580          0.8074          0.0028
 -0.0026           0.0018          1.0006          0.0985          0.0598         -0.1090          0.5872          0.0580          0.8074          0.0028
 -0.0002          -0.0016          1.0016         -0.0540          0.0903          0.0434          0.5961          0.0589          0.8008          0.0028
  0.0018           0.0004          1.0009         -0.0235          0.0903          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0012           0.0026          1.0002         -0.0540         -0.0012          0.0739          0.5916          0.0584          0.8041          0.0028
 -0.0012          -0.0018          1.0004         -0.0540         -0.0012          0.0434          0.5961          0.0589          0.8008          0.0028
 -0.0004           0.0006          1.0004          0.0070         -0.0621          0.0130          0.5961          0.0589          0.8008          0.0028
  0.0006          -0.0001          0.9980          0.0375          0.1513         -0.0175          0.5919          0.0495          0.8045          0.0028
  0.0006           0.0009          0.9977         -0.1454          0.0903          0.1044          0.5916          0.0584          0.8041          0.0028
 -0.0007          -0.0008          1.0019         -0.1149          0.0598         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0020          -0.0013          1.0014          0.0375         -0.0621          0.0739          0.5785          0.0571          0.8137          0.0028
  0.0015          -0.0008          1.0002         -0.0540          0.0598         -0.0480          0.5828          0.0575          0.8106          0.0028
  0.0025          -0.0018          0.9975         -0.0540         -0.0316          0.0434          0.5858          0.0587          0.8083          0.0028
  0.0010          -0.0001          1.0004         -0.0540          0.0598          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0012           0.0014          1.0011         -0.0540          0.0293         -0.1090          0.5961          0.0589          0.8008          0.0028
 -0.0009           0.0001          1.0009         -0.1759         -0.0316         -0.0175          0.5872          0.0580          0.8074          0.0028
  0.0010           0.0006          1.0006         -0.0235         -0.0012          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0031          -0.0030          0.9987          0.0070         -0.0316         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0023           0.0006          1.0009          0.0375          0.0293         -0.0480          0.5961          0.0589          0.8008          0.0028
 -0.0002           0.0016          1.0009         -0.0235          0.0293          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0004           0.0004          1.0014         -0.0845         -0.1231          0.1044          0.5828          0.0575          0.8106          0.0028
 -0.0002          -0.0011          1.0004         -0.0540         -0.1536          0.0130          0.5869          0.0669          0.8069          0.0028
 -0.0009           0.0021          1.0006          0.0375          0.1208         -0.0785          0.5919          0.0495          0.8045          0.0028
 -0.0004           0.0033          0.9992          0.0985         -0.0621          0.0130          0.5919          0.0495          0.8045          0.0028
 -0.0014           0.0018          1.0016          0.0070         -0.0012          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0014           0.0040          1.0011         -0.0235         -0.0012          0.0434          0.5961          0.0589          0.8008          0.0028
 -0.0014          -0.0016          1.0011         -0.1454          0.0293         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0010          -0.0001          0.9997         -0.1454         -0.0316         -0.0480          0.5872          0.0580          0.8074          0.0028
  0.0001          -0.0021          0.9997         -0.0845         -0.0621          0.0130          0.5828          0.0575          0.8106          0.0028
 -0.0026           0.0016          1.0024          0.0375         -0.0012         -0.0785          0.5858          0.0587          0.8083          0.0028
 -0.0019           0.0006          1.0019          0.0070         -0.0926         -0.0175          0.5902          0.0592          0.8051          0.0028
 -0.0012           0.0006          1.0009         -0.0845          0.0598         -0.0785          0.5858          0.0587          0.8083          0.0028
  0.0013           0.0006          0.9999         -0.0540         -0.0926         -0.0175          0.5916          0.0584          0.8041          0.0028
 -0.0002           0.0009          0.9999          0.0070         -0.0926         -0.0785          0.5828          0.0575          0.8106          0.0028
 -0.0024           0.0016          1.0011          0.1290         -0.0316          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0010          -0.0006          0.9982          0.0375         -0.0316          0.1349          0.5785          0.0571          0.8137          0.0028
 -0.0012          -0.0003          1.0011          0.0985          0.1208         -0.0785          0.5872          0.0580          0.8074          0.0028
  0.0028          -0.0001          1.0011         -0.2064         -0.0012         -0.0175          0.5961          0.0589          0.8008          0.0028
  0.0003           0.0018          0.9997          0.0070          0.0903          0.0739          0.5913          0.0674          0.8037          0.0028
 -0.0007          -0.0023          0.9994          0.2204          0.0598          0.0434          0.5902          0.0592          0.8051          0.0028
 -0.0016          -0.0001          1.0011         -0.0235         -0.1841          0.1349          0.5961          0.0589          0.8008          0.0028
 -0.0014          -0.0013          1.0014         -0.0235          0.1208          0.0739          0.5961          0.0589          0.8008          0.0028
  0.0003          -0.0003          0.9980         -0.0540         -0.0621         -0.0175          0.5813          0.0583          0.8116          0.0028
 -0.0009          -0.0011          0.9994          0.0070          0.1208          0.1044          0.5872          0.0580          0.8074          0.0028
 -0.0012           0.0026          1.0002         -0.0845         -0.0926         -0.0785          0.5902          0.0592          0.8051          0.0028
 -0.0004           0.0001          0.9984         -0.1454         -0.0316         -0.0480          0.5964          0.0498          0.8012          0.0028
  0.0003           0.0016          0.9987          0.0680         -0.0316         -0.1090          0.5929          0.0577          0.8032          0.0028
  0.0023           0.0014          1.0011          0.0680         -0.1231          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0013           0.0018          0.9972          0.0680          0.0598         -0.0785          0.5916          0.0584          0.8041          0.0028
  0.0018          -0.0013          0.9999         -0.0540         -0.0926          0.0130          0.5916          0.0584          0.8041          0.0028
  0.0008           0.0006          1.0026         -0.0235         -0.1231          0.0130          0.5831          0.0487          0.8110          0.0028
 -0.0021           0.0014          0.9992         -0.0540          0.0293          0.1044          0.5828          0.0575          0.8106          0.0028
  0.0023          -0.0025          0.9999          0.0985         -0.0926          0.0434          0.5828          0.0575          0.8106          0.0028
  0.0015          -0.0001          1.0004         -0.1454          0.0598         -0.0480          0.5913          0.0674          0.8037          0.0028
 -0.0007           0.0011          1.0026          0.0680         -0.1841         -0.0175          0.5944          0.0688          0.8012          0.0028
 -0.0012          -0.0003          1.0043          0.0375         -0.0316         -0.0175          0.5916          0.0584          0.8041          0.0028
 -0.0026          -0.0008          1.0011         -0.0540         -0.1231          0.1654          0.5872          0.0580          0.8074          0.0028
 -0.0016           0.0006          0.9992         -0.0235         -0.0012          0.0739          0.5869          0.0669          0.8069          0.0028
  0.0018           0.0006          1.0011         -0.0235         -0.0316          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0015          -0.0025          0.9980          0.0680         -0.0316         -0.0785          0.5916          0.0584          0.8041          0.0028
 -0.0009          -0.0013          1.0009         -0.1454         -0.0926          0.0130          0.5961          0.0589          0.8008          0.0028
 -0.0019           0.0011          1.0019          0.0375          0.0598          0.0434          0.5913          0.0674          0.8037          0.0028
  0.0018          -0.0033          0.9980         -0.0845          0.0293          0.1349          0.5872          0.0580          0.8074          0.0028
 -0.0009           0.0026          1.0006          0.1594         -0.1231          0.0434          0.5816          0.0493          0.8120          0.0028
 -0.0016          -0.0018          0.9997         -0.1149         -0.0012          0.1349          0.5872          0.0580          0.8074          0.0028
  0.0013          -0.0011          0.9992         -0.0235         -0.0926         -0.0175          0.5919          0.0495          0.8045          0.0028
 -0.0004           0.0021          1.0006         -0.0540          0.0598         -0.0480          0.5902          0.0592          0.8051          0.0028
  0.0010          -0.0011          1.0002          0.0985         -0.0316         -0.0785          0.5872          0.0580          0.8074          0.0028
 -0.0004          -0.0030          0.9989          0.0375         -0.0621          0.0434          0.5961          0.0589          0.8008          0.0028
 -0.0002           0.0004          0.9999          0.0680         -0.0012         -0.0175          0.5872          0.0580          0.8074          0.0028
 -0.0012           0.0023          1.0002         -0.0540         -0.0621         -0.0175          0.5961          0.0589          0.8008          0.0028
 -0.0031           0.0018          1.0019          0.0985         -0.0012          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0024           0.0001          0.9987          0.0375         -0.0621          0.1044          0.5872          0.0580          0.8074          0.0028
 -0.0012           0.0001          1.0011          0.0375         -0.0316          0.1654          0.5916          0.0584          0.8041          0.0028
 -0.0012           0.0016          0.9977         -0.0845         -0.0012          0.1044          0.5872          0.0580          0.8074          0.0028
 -0.0002          -0.0006          0.9997          0.0070          0.0293          0.0130          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0048          1.0016         -0.0845         -0.0012         -0.0480          0.5828          0.0575          0.8106          0.0028
 -0.0002           0.0018          1.0004          0.1290          0.1208          0.1349          0.5828          0.0575          0.8106          0.0028
  0.0008           0.0023          1.0024          0.0680         -0.0621         -0.1090          0.5825          0.0664          0.8101          0.0028
  0.0020           0.0023          1.0026         -0.0845         -0.0621         -0.0785          0.5916          0.0584          0.8041          0.0028
 -0.0009           0.0014          1.0011         -0.0845          0.0293          0.0130          0.5916          0.0584          0.8041          0.0028
  0.0006           0.0006          1.0011         -0.0235          0.0598          0.0434          0.5828          0.0575          0.8106          0.0028
 -0.0026           0.0026          0.9992          0.0680         -0.0316          0.0130          0.5919          0.0495          0.8045          0.0028
 -0.0016          -0.0038          0.9992          0.0070          0.0598         -0.1395          0.5916          0.0584          0.8041          0.0028
  0.0020           0.0014          0.9997          0.0070         -0.0621         -0.1090          0.5828          0.0575          0.8106          0.0028
  0.0015          -0.0001          1.0019          0.1290         -0.0621          0.0434          0.5872          0.0580          0.8074          0.0028
  0.0006           0.0016          1.0011         -0.0235          0.0293          0.0434          0.5872          0.0580          0.8074          0.0028
 -0.0021           0.0004          1.0006         -0.0845         -0.0012         -0.1395          0.5872          0.0580          0.8074          0.0028
 -0.0014           0.0021          1.0014         -0.0540         -0.0316          0.0739          0.5785          0.0571          0.8137          0.0028
 -0.0009          -0.0006          1.0011          0.0375         -0.0621          0.0130          0.5916          0.0584          0.8041          0.0028
  0.0013           0.0011          1.0006          0.0375         -0.0316          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0018          -0.0006          1.0002          0.1594         -0.0621          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0018          -0.0003          0.9982          0.0985         -0.0621         -0.0480          0.5828          0.0575          0.8106          0.0028
  0.0003          -0.0025          1.0006          0.0070          0.0903         -0.0480          0.5913          0.0674          0.8037          0.0028
 -0.0004          -0.0011          1.0014         -0.0845          0.1208          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0008           0.0001          0.9984          0.0375         -0.0621          0.0739          0.5916          0.0584          0.8041          0.0028
 -0.0004          -0.0003          1.0006         -0.0540         -0.0621         -0.0480          0.5869          0.0669          0.8069          0.0028
 -0.0029           0.0004          1.0009         -0.0235          0.0598          0.1044          0.5828          0.0575          0.8106          0.0028
  0.0025          -0.0001          1.0009         -0.0845         -0.1231          0.0130          0.5961          0.0589          0.8008          0.0028
  0.0003          -0.0003          0.9992         -0.0540          0.0293         -0.0480          0.5872          0.0580          0.8074          0.0028
  0.0003           0.0011          1.0006         -0.0540         -0.0012          0.0739          0.5872          0.0580          0.8074          0.0028
  0.0003           0.0021          0.9980          0.0070         -0.0316         -0.0785          0.5916          0.0584          0.8041          0.0028
  0.0020          -0.0001          1.0014         -0.0540          0.0598          0.1349          0.5858          0.0587          0.8083          0.0028
  0.0006           0.0014          1.0006          0.0070         -0.0012          0.1654          0.5872          0.0580          0.8074          0.0028
  0.0010          -0.0008          1.0011          0.0375          0.0293         -0.0785          0.5813          0.0583          0.8116          0.0028
  0.0018          -0.0006          1.0026         -0.1149         -0.0012          0.1959          0.5916          0.0584          0.8041          0.0028
 -0.0002           0.0023          1.0016         -0.0235         -0.0316          0.0739          0.5919          0.0495          0.8045          0.0028
  0.0013          -0.0003          1.0002         -0.0235          0.0293         -0.0175          0.5869          0.0669          0.8069          0.0028
 -0.0024           0.0011          1.0011          0.0070          0.1208          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0015           0.0011          1.0009         -0.0235          0.0293         -0.0785          0.5828          0.0575          0.8106          0.0028
  0.0001           0.0004          0.9997         -0.0540          0.0293         -0.0175          0.5858          0.0587          0.8083          0.0028
  0.0013          -0.0003          1.0006          0.0680          0.1208          0.0434          0.5961          0.0589          0.8008          0.0028
  0.0001           0.0001          1.0024         -0.0235          0.1818         -0.2005          0.5916          0.0584          0.8041          0.0028
 -0.0012           0.0016          1.0011         -0.0540         -0.0012          0.1044          0.5875          0.0491          0.8078          0.0028
 -0.0009          -0.0003          0.9962          0.0375          0.0293         -0.1395          0.5961          0.0589          0.8008          0.0028
  0.0023          -0.0013          0.9999         -0.0235         -0.0621         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0026           0.0014          1.0031         -0.0235         -0.0316         -0.0175          0.5872          0.0580          0.8074          0.0028
  0.0001           0.0014          1.0019         -0.1149         -0.0316          0.0434          0.5913          0.0674          0.8037          0.0028
 -0.0012           0.0004          1.0019         -0.0235         -0.0316          0.0434          0.5916          0.0584          0.8041          0.0028
  0.0001          -0.0016          1.0011         -0.0540          0.0903          0.1044          0.5828          0.0575          0.8106          0.0028
 -0.0014          -0.0006          0.9997         -0.0845          0.2123          0.1044          0.5916          0.0584          0.8041          0.0028
  0.0008          -0.0025          0.9987         -0.1149         -0.0621          0.1044          0.5961          0.0589          0.8008          0.0028
 -0.0004           0.0014          0.9987         -0.0540         -0.0621          0.0130          0.5919          0.0495          0.8045          0.0028
 -0.0009           0.0006          1.0014         -0.1454         -0.0012          0.0739          0.5828          0.0575          0.8106          0.0028
 -0.0007           0.0011          1.0004          0.0680          0.1208          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0014          -0.0008          0.9982         -0.0540          0.1818          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0018           0.0011          1.0006         -0.0235         -0.1536          0.0130          0.5858          0.0587          0.8083          0.0028
  0.0006          -0.0006          0.9994         -0.0540         -0.0316          0.0130          0.5913          0.0674          0.8037          0.0028
 -0.0007           0.0026          0.9980         -0.0540          0.0293          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0001          0.9960         -0.0540         -0.0012         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0038           0.0028          1.0004          0.0375         -0.0316         -0.1090          0.5872          0.0580          0.8074          0.0028
 -0.0009           0.0004          0.9992          0.0985         -0.0012          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0010           0.0004          0.9999          0.1594          0.0293          0.0434          0.5872          0.0580          0.8074          0.0028
  0.0015          -0.0001          1.0011         -0.0845          0.0293          0.1349          0.5858          0.0587          0.8083          0.0028
 -0.0009           0.0021          1.0004          0.1899          0.0293         -0.0480          0.5961          0.0589          0.8008          0.0028
 -0.0012           0.0026          0.9980         -0.0235          0.1208          0.1044          0.5872          0.0580          0.8074          0.0028
 -0.0070          -0.0008          0.9987          0.0070          0.0598         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0007           0.0021          0.9992          0.0375          0.0293         -0.0480          0.5913          0.0674          0.8037          0.0028
 -0.0021           0.0021          1.0004          0.0680         -0.2146         -0.1700          0.5916          0.0584          0.8041          0.0028
 -0.0016          -0.0016          1.0011          0.0680         -0.0012          0.0434          0.5961          0.0589          0.8008          0.0028
 -0.0019          -0.0011          1.0014          0.0985          0.0598          0.0434          0.5872          0.0580          0.8074          0.0028
  0.0018           0.0011          1.0014          0.0375         -0.0926          0.1654          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0026          0.9967         -0.0540         -0.0316          0.0434          0.5858          0.0587          0.8083          0.0028
  0.0006          -0.0011          1.0004          0.0680          0.0598         -0.0785          0.5828          0.0575          0.8106          0.0028
  0.0006           0.0016          0.9992          0.1290          0.1208          0.1044          0.5916          0.0584          0.8041          0.0028
 -0.0014          -0.0008          0.9972          0.0375          0.0293         -0.1395          0.5828          0.0575          0.8106          0.0028
  0.0008           0.0016          0.9977          0.0070          0.1513         -0.0175          0.5916          0.0584          0.8041          0.0028
  0.0018          -0.0006          1.0011         -0.0235         -0.0012         -0.0480          0.5828          0.0575          0.8106          0.0028
  0.0006          -0.0013          1.0014          0.0375          0.0598         -0.0175          0.5913          0.0674          0.8037          0.0028
  0.0001          -0.0021          0.9977         -0.0845         -0.0621          0.1349          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0004          1.0021         -0.0235         -0.0316          0.0434          0.5813          0.0583          0.8116          0.0028
 -0.0029          -0.0008          1.0004         -0.0845         -0.0012          0.1044          0.5825          0.0664          0.8101          0.0028
 -0.0024           0.0009          0.9992         -0.0845         -0.0012         -0.0480          0.5875          0.0491          0.8078          0.0028
 -0.0009          -0.0045          0.9962         -0.0845         -0.0316          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0019          -0.0003          0.9992         -0.0540          0.1513          0.0434          0.5902          0.0592          0.8051          0.0028
 -0.0021          -0.0001          1.0021          0.0375          0.1513          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0018          -0.0011          0.9987          0.0680          0.0903          0.0739          0.5869          0.0669          0.8069          0.0028
  0.0006           0.0011          1.0011         -0.0235         -0.0621         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0001          0.9994          0.0985          0.1513          0.0130          0.5858          0.0587          0.8083          0.0028
 -0.0004          -0.0013          1.0011          0.0375          0.0293         -0.0480          0.5872          0.0580          0.8074          0.0028
  0.0030           0.0001          0.9982          0.0985         -0.0621         -0.0785          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0018          0.9989          0.0680          0.0293          0.1959          0.5872          0.0580          0.8074          0.0028
 -0.0012           0.0001          0.9994         -0.0235         -0.0012         -0.0785          0.5916          0.0584          0.8041          0.0028
  0.0001          -0.0011          0.9958          0.0985          0.0293          0.0434          0.5913          0.0674          0.8037          0.0028
 -0.0002           0.0011          1.0011          0.0070         -0.0012         -0.0785          0.5770          0.0578          0.8147          0.0028
 -0.0012          -0.0001          0.9980          0.1899         -0.0621          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0031          1.0002         -0.1149         -0.0621          0.0130          0.5872          0.0580          0.8074          0.0028
  0.0025          -0.0018          1.0002          0.0070          0.0598         -0.0480          0.5828          0.0575          0.8106          0.0028
 -0.0004           0.0011          0.9984         -0.1149          0.1513          0.1349          0.5916          0.0584          0.8041          0.0028
  0.0003          -0.0008          0.9972          0.0070         -0.0012         -0.0480          0.5872          0.0580          0.8074          0.0028
 -0.0024           0.0018          0.9989         -0.1149          0.0293         -0.0785          0.5916          0.0584          0.8041          0.0028
 -0.0014           0.0006          0.9999          0.0375         -0.0012         -0.1700          0.5913          0.0674          0.8037          0.0028
  0.0020          -0.0008          0.9997          0.0070         -0.0926         -0.1700          0.5872          0.0580          0.8074          0.0028
 -0.0014           0.0004          0.9999         -0.1454         -0.1231          0.0434          0.5828          0.0575          0.8106          0.0028
  0.0001           0.0016          1.0009         -0.1454          0.1513         -0.0175          0.5858          0.0587          0.8083          0.0028
  0.0003           0.0021          0.9992          0.0680          0.1513         -0.1395          0.5872          0.0580          0.8074          0.0028
  0.0003           0.0011          0.9992         -0.0845          0.2732         -0.0175          0.5861          0.0497          0.8087          0.0028
 -0.0024           0.0001          0.9975          0.0985         -0.0926          0.1349          0.5913          0.0674          0.8037          0.0028
 -0.0009          -0.0008          1.0024         -0.0235         -0.0012          0.0739          0.5916          0.0584          0.8041          0.0028
 -0.0016           0.0011          0.9997         -0.0540         -0.0012         -0.0175          0.5899          0.0682          0.8046          0.0028
  0.0008          -0.0016          0.9994          0.0375          0.0598          0.0434          0.5869          0.0669          0.8069          0.0028
  0.0015           0.0014          0.9992         -0.0235          0.0293         -0.0480          0.5913          0.0674          0.8037          0.0028
  0.0001          -0.0013          0.9970         -0.1149         -0.0621          0.1654          0.5828          0.0575          0.8106          0.0028
 -0.0026           0.0014          0.9997         -0.3588         -0.0012          0.1044          0.5916          0.0584          0.8041          0.0028
  0.0010          -0.0013          1.0002          0.0070         -0.1841          0.1044          0.5913          0.0674          0.8037          0.0028
  0.0013           0.0009          1.0002          0.0070         -0.0316          0.0130          0.5961          0.0589          0.8008          0.0028
  0.0003           0.0006          1.0002          0.0070         -0.0012         -0.1090          0.5961          0.0589          0.8008          0.0028
 -0.0043          -0.0003          1.0004          0.0985         -0.0316         -0.0480          0.5813          0.0583          0.8116          0.0028
 -0.0029           0.0006          1.0011         -0.0235         -0.0012         -0.0785          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0001          0.9999         -0.0540          0.1208          0.0739          0.5916          0.0584          0.8041          0.0028
  0.0013           0.0004          0.9984         -0.0235          0.0598          0.0130          0.5770          0.0578          0.8147          0.0028
  0.0001          -0.0003          0.9997         -0.0845         -0.0316          0.1349          0.5872          0.0580          0.8074          0.0028
 -0.0016          -0.0006          0.9989         -0.0235         -0.0012          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0016           0.0009          0.9992         -0.0235          0.1208          0.0434          0.5869          0.0669          0.8069          0.0028
 -0.0024           0.0004          1.0021          0.0375         -0.0621         -0.0175          0.5872          0.0580          0.8074          0.0028
  0.0010          -0.0018          0.9982         -0.0540          0.0903          0.0434          0.5964          0.0498          0.8012          0.0028
  0.0006           0.0006          0.9997          0.0070         -0.1231          0.1349          0.5916          0.0584          0.8041          0.0028
  0.0015           0.0026          0.9994          0.0070          0.0598          0.0130          0.5816          0.0493          0.8120          0.0028
  0.0006           0.0014          0.9975         -0.0540          0.0293          0.0434          0.5961          0.0589          0.8008          0.0028
  0.0010          -0.0011          1.0004         -0.0235          0.0293          0.0434          0.5872          0.0580          0.8074          0.0028
  0.0035           0.0033          1.0006          0.0070         -0.0316         -0.0480          0.5961          0.0589          0.8008          0.0028
 -0.0004          -0.0018          1.0011         -0.0235         -0.0012         -0.0175          0.5810          0.0672          0.8111          0.0028
  0.0025           0.0028          1.0033         -0.0845         -0.0621          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0019           0.0004          1.0002         -0.1149         -0.0012          0.0434          0.5872          0.0580          0.8074          0.0028
 -0.0014          -0.0008          1.0019          0.0375         -0.0316         -0.1090          0.5961          0.0589          0.8008          0.0028
 -0.0002           0.0001          1.0004         -0.0845         -0.0621         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0021          0.9994         -0.1149          0.0293          0.1654          0.5872          0.0580          0.8074          0.0028
  0.0018           0.0009          0.9989          0.0070          0.0598          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0012           0.0009          0.9984         -0.0845         -0.0012          0.1044          0.5961          0.0589          0.8008          0.0028
  0.0013          -0.0013          1.0019         -0.0235         -0.0316         -0.0785          0.5875          0.0491          0.8078          0.0028
  0.0023           0.0009          0.9975          0.0375          0.0598         -0.0480          0.5872          0.0580          0.8074          0.0028
  0.0006          -0.0003          1.0021         -0.0540         -0.0926         -0.0480          0.5869          0.0669          0.8069          0.0028
 -0.0021           0.0014          1.0016         -0.1149          0.0293         -0.0785          0.5872          0.0580          0.8074          0.0028
  0.0023          -0.0021          1.0028         -0.0845          0.0598          0.0434          0.5902          0.0592          0.8051          0.0028
 -0.0016          -0.0018          1.0024         -0.0235          0.0598          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0029           0.0004          0.9992          0.0070          0.0598          0.0130          0.5961          0.0589          0.8008          0.0028
  0.0003          -0.0003          0.9965          0.0680          0.0293          0.0434          0.5785          0.0571          0.8137          0.0028
  0.0003          -0.0016          0.9989          0.0375         -0.0621          0.0434          0.5872          0.0580          0.8074          0.0028
 -0.0016           0.0023          1.0009          0.0985         -0.0926         -0.1090          0.5872          0.0580          0.8074          0.0028
  0.0013          -0.0028          1.0021         -0.0235          0.0598          0.0739          0.5825          0.0664          0.8101          0.0028
  0.0023          -0.0001          0.9992          0.0070          0.0903         -0.0480          0.5957          0.0679          0.8003          0.0028
  0.0008           0.0001          1.0004         -0.0235         -0.1841         -0.0175          0.5913          0.0674          0.8037          0.0028
  0.0006           0.0004          0.9992         -0.0235          0.0903         -0.0175          0.5872          0.0580          0.8074          0.0028
 -0.0009          -0.0001          1.0006          0.0375          0.0598         -0.0175          0.5825          0.0664          0.8101          0.0028
 -0.0021           0.0021          0.9999         -0.0235         -0.0621          0.1044          0.5858          0.0587          0.8083          0.0028
  0.0001          -0.0018          1.0004          0.0375         -0.0012         -0.0175          0.5916          0.0584          0.8041          0.0028
 -0.0002           0.0009          1.0011          0.0680         -0.0926          0.0130          0.5825          0.0664          0.8101          0.0028
 -0.0004          -0.0008          1.0019          0.0680          0.0598          0.1044          0.5828          0.0575          0.8106          0.0028
 -0.0024           0.0028          1.0016         -0.0235         -0.0012          0.0130          0.5828          0.0575          0.8106          0.0028
 -0.0004           0.0016          0.9997         -0.0845         -0.0926          0.0739          0.5961          0.0589          0.8008          0.0028
 -0.0019          -0.0003          1.0006          0.0680          0.0598          0.0434          0.5916          0.0584          0.8041          0.0028
  0.0008           0.0036          0.9992          0.0070         -0.0621          0.0130          0.5957          0.0679          0.8003          0.0028
  0.0006          -0.0011          0.9984          0.0680          0.0598          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0009          1.0011          0.0985         -0.0316          0.0434          0.5916          0.0584          0.8041          0.0028
 -0.0019           0.0006          0.9987         -0.1149         -0.0926          0.0739          0.5957          0.0679          0.8003          0.0028
  0.0006           0.0011          1.0016         -0.0540          0.2123         -0.1090          0.5961          0.0589          0.8008          0.0028
 -0.0009           0.0016          0.9989          0.1290         -0.0621          0.1044          0.5902          0.0592          0.8051          0.0028
 -0.0024          -0.0003          0.9984         -0.0540         -0.0316          0.0434          0.5875          0.0491          0.8078          0.0028
  0.0013           0.0004          0.9967         -0.0235         -0.0316          0.1044          0.5858          0.0587          0.8083          0.0028
 -0.0016          -0.0011          0.9984         -0.0540         -0.0316         -0.0785          0.5916          0.0584          0.8041          0.0028
  0.0003          -0.0001          1.0006          0.0985          0.0903          0.0739          0.5913          0.0674          0.8037          0.0028
 -0.0004           0.0018          1.0006         -0.0235         -0.0316          0.0130          0.5872          0.0580          0.8074          0.0028
 -0.0009           0.0036          0.9987         -0.0540          0.0293         -0.0785          0.5913          0.0674          0.8037          0.0028
  0.0010          -0.0018          1.0024          0.0070          0.1208          0.1349          0.5872          0.0580          0.8074          0.0028
 -0.0002           0.0009          1.0006         -0.0235          0.0293         -0.0480          0.5916          0.0584          0.8041          0.0028
  0.0010           0.0023          0.9989         -0.0540         -0.0012         -0.0785          0.5872          0.0580          0.8074          0.0028
 -0.0004           0.0009          1.0024          0.0070          0.0903          0.0434          0.5869          0.0669          0.8069          0.0028
 -0.0004           0.0004          0.9982          0.0680          0.0293         -0.0785          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0026          0.9975          0.0680         -0.0012         -0.0175          0.5961          0.0589          0.8008          0.0028
 -0.0019          -0.0003          1.0004         -0.1759          0.0903          0.0434          0.5961          0.0589          0.8008          0.0028
 -0.0007          -0.0028          1.0004         -0.0540          0.2123          0.1044          0.5916          0.0584          0.8041          0.0028
 -0.0009           0.0023          1.0014         -0.0235         -0.0316          0.0130          0.5916          0.0584          0.8041          0.0028
 -0.0009           0.0009          0.9997          0.0680         -0.0316          0.0434          0.5916          0.0584          0.8041          0.0028
  0.0003           0.0016          1.0016         -0.2064         -0.0621          0.0434          0.5929          0.0577          0.8032          0.0028
 -0.0007           0.0026          1.0016          0.0375          0.0598         -0.0175          0.5813          0.0583          0.8116          0.0028
